bvd_id,guo
NL74643215,NL65139305
NL74646141,NL55571190
NL74646257,NL55571190
NL74649000,NL63128039
NL74650084,NL74423851
NL74651935,LULB102475
NL74652613,NL39057811
NL74652672,NL51991683
NL74654179,NL73014893
NL74654403,NL74658158
NL74654489,NL74658158
NL74655124,NL34214567
NL74658360,BR33250713000162
NL74660721,NL74640356
NL74663712,NL34138239
NL74665464,NL70114145
NL74666185,US*D00436714
NL74667432,NL72231904
NL74668897,NL41060580
NL74669044,NL41060580
NL74669095,NL69010005
NL74669974,US542185193
NL74675761,NL72120789
NL74679716,NL55401589
NL74684930,NL41141400
NL74687891,NL64042294
NL74691023,NL37061260
NL74691538,NL37061260
NL74692968,CW*904715410
NL74693883,NL61953512
NL74693891,NL24179776
NL74695916,KYLEI1366765
NL74700871,CW*904715410
NL74702130,US*904808027
NL74702971,NL32066408
NL74704133,NL69915644
NL74705180,TR*4000000055313
NL74708473,NL20154835
NL74708724,NL55071597
NL74709747,NL24167275
NL74710095,NL32142478
NL74717286,NL52908895
NL74720155,NL73366137
NL74723235,NL24397003
NL74726129,NL74720384
NL74726250,NL61638315
NL74726498,NL68958153
NL74728822,NL38021054
NL74732854,NL74935429
NL74737511,NL70344051
NL74738569,NL65081056
NL74739492,GBJE122154
NL74739506,GBJE122154
NL74739565,GBJE122154
NL74739581,GBJE122154
NL74739611,GBJE122154
NL74757199,US*H00087117248
NL74759795,NL34138239
NL74761323,NL74787136
NL74762869,NL71686401
NL74762915,NL60025220
NL74763490,WW*110298672050
NL74764101,NL76587290
NL74764306,NL76587290
NL74764357,NL76765199
NL74767461,NL63379627
NL74768271,NL64349802
NL74772783,NL58966870
NL74773631,NL41174006
NL74774832,NL34153375
NL74775294,NL74751352
NL74776347,NL74776452
NL74776770,NL09129702
NL74776975,NL24477529
NL74777459,NL01123371
NL74778633,US*D00436482
NL74779672,NL61121339
NL74779680,NL24179776
NL74781731,NL74787985
NL74782428,GB*D00436219
NL74783238,NL74787136
NL74785850,NL74785559
NL74786482,NL74785702
NL74788094,NL34374867
NL74788248,KYLEI1510439
NL74788752,CZ07186860
NL74790501,NL17149538
NL74792555,NL69385971
NL74795805,NL08124285
NL74796755,NL22058372
NL74797611,WW*110298667508
NL74799029,NL55674836
NL74802399,NL52977609
NL74802615,WW*110298665427
NL74802623,WW*110298665427
NL74805169,GB*919209163
NL74805592,KYLEI1510439
NL74805649,KYLEI1510439
NL74805673,KYLEI1510439
NL74805681,KYLEI1510439
NL74805770,KYLEI1510439
NL74805797,KYLEI1510439
NL74805851,KYLEI1510439
NL74805908,KYLEI1510439
NL74805959,KYLEI1510439
NL74806025,KYLEI1510439
NL74806084,KYLEI1510439
NL74808893,LT305168421
NL74809261,NL12052453
NL74812785,WW*902065098
NL74813323,NL74810960
NL74813781,NL34278003
NL74813897,NL34278003
NL74813927,NL34278003
NL74815571,US834719946
NL74816373,IL*D00436578
NL74817639,DE6070008700
NL74817957,US834719946
NL74818228,WW*110298662769
NL74821288,NL74393723
NL74822071,CA32056NC
NL74822535,NL74805630
NL74822586,NL69247978
NL74823787,LU*901949973
NL74823809,LU*901949973
NL74823876,LU*901949973
NL74825119,NL09132489
NL74826778,CA*D00430095
NL74828789,NL58454861
NL74832727,NL54021537
NL74832735,NL54021537
NL74832743,NL54021537
NL74832751,NL54021537
NL74832778,NL54021537
NL74832786,NL54021537
NL74832794,NL54021537
NL74832816,NL54021537
NL74832840,NL54021537
NL74832999,NL54021537
NL74833472,CN*D00436699
NL74839721,VG*110236479020
NL74840010,NL08085689
NL74840835,NL52971805
NL74842765,NL71750460
NL74843338,NL32152404
NL74844164,NL74590723
NL74848895,NL73333050
NL74849425,NL20085038
NL74850334,NL24386198
NL74855654,GB*D00436085
NL74860100,NL71774114
NL74860275,NL71774114
NL74860518,NL74859439
NL74860925,NL64735885
NL74862936,NL41245351
NL74865986,NL67250653
NL74865994,NL67250653
NL74866001,NL67250653
NL74866087,NL67250653
NL74867075,NL41245351
NL74867164,NL41245351
NL74867199,NL41245351
NL74868306,NL24276381
NL74881272,NL74872214
NL74882651,BM42347R
NL74883399,CHCHE235296902
NL74887106,LULB217868
NL74887513,NL72309008
NL74888285,LULB217868
NL74889028,NL74893947
NL74889540,ZA*D00436126
NL74889613,NL70015821
NL74889974,TR242667F
NL74890344,NL74879480
NL74892991,NL57278482
NL74893041,NL57278482
NL74893076,NL57278482
NL74893114,NL57278482
NL74893181,NL57278482
NL74895419,NL72154586
NL74895559,NL74889397
NL74895664,NL74889435
NL74895699,NL74889478
NL74895729,NL74889494
NL74895907,NL74889656
NL74898507,NL30185392
NL74898671,NL50227238
NL74902369,NL74889435
NL74902393,NL74889478
NL74902644,NL74889494
NL74902768,NL74889362
NL74902814,NL74889397
NL74903608,NL74927396
NL74906283,NL74864092
NL74906461,NL56713592
NL74908030,NL74904523
NL74908294,LU*D00434287
NL74908316,LU*D00434287
NL74908359,NL76689522
NL74908510,NL30275522
NL74908596,US452647441
NL74914227,NL74913263
NL74919768,CN*D00436540
NL74922238,NL37065488
NL74923706,NL70344051
NL74924761,WW*110298663454
NL74925660,NL14071859
NL74925881,NL74951319
NL74929038,NL74926225
NL74929127,NL76720012
NL74930419,KY*965087160
NL74933299,WW*4000000058873
NL74933604,NL76650235
NL74933752,NL54603366
NL74935240,NL06058133
NL74939998,NL71491953
NL74942816,NO*D00436907
NL74944959,NL74935429
NL74945610,BE*919215802
NL74946714,NL32054976
NL74947230,NL76720012
NL74954865,WWC12311475880
NL74955063,NL74953427
NL74955470,NL74953346
NL74963295,NL24336214
NL74963325,NL74966642
NL74963368,NL74966588
NL74963376,NL74967010
NL74963767,AI*D00419841
NL74965522,NL73326305
NL74966154,NL68092725
NL74967622,NL69387893
NL74967673,NL69387893
NL74967770,NL69387893
NL74971425,NL74968475
NL74973924,EG*D00436514
NL74975919,NL73755958
NL74978985,NL27234652
NL74979469,NL27234652
NL74980106,AT*772689391
NL74981250,NL74977822
NL74983210,NL17200819
NL74985272,NL74975722
NL74985280,NL74975927
NL74985353,LULB43512
NL74985434,NL63379627
NL74988034,NL63379627
NL74988441,US*D00436446
NL74990209,TR249002F
NL74993097,SE5568494180
NL74993429,GB11032222
NL74995979,GB*110189446329
NL74995987,GB*110189446329
NL74996509,NL65468686
NL75000881,NL66824788
NL75001098,FI02459755
NL75001217,NL08143408
NL75002116,NL63712873
NL75002124,NL63712873
NL75003996,IT00484960588
NL75004100,NL66593352
NL75007231,NL72792094
NL75007819,NL71741771
NL75011131,FR401251566
NL75011166,FR401251566
NL75011247,FR401251566
NL75011425,FR401251566
NL75013169,NL60367105
NL75016281,NL*110298665308
NL75018098,NL75005905
NL75021390,BE0564746965
NL75022079,WW*905748701
NL75022923,WW*905748701
NL75024128,US042209186
NL75025922,NL71181474
NL75027879,NL32116888
NL75028700,NL75010453
NL75029790,NL71875212
NL75029820,NL*908405293
NL75031051,US*D00436343
NL75031574,NL67533272
NL75031809,NL32139803
NL75034603,NL69589704
NL75036207,NL66965462
NL75036797,NL*908405293
NL75038471,NL32105634
NL75042622,WW*110298665175
NL75042657,NL27335694
NL75042665,NL27335694
NL75043955,NL75043998
NL75045907,NL75044900
NL75047578,NL75038579
NL75048493,WW*110298671104
NL75050579,NL73562726
NL75051575,NL68639570
NL75055422,NL73622877
NL75059940,NL34270154
NL75060965,CW*D00436005
NL75064278,NL67533272
NL75067854,NL70657211
NL75071177,NL69506795
NL75071185,NL72457376
NL75071363,KY*110235323709
NL75071975,NL70876347
NL75074389,NL58454861
NL75075946,NL71345027
NL75077078,NL75095637
NL75077094,NL74881922
NL75077493,NL75072173
NL75079216,GB*D00436594
NL75079232,NL74845780
NL75079755,NL75079828
NL75080141,NL57797528
NL75082918,NL72739983
NL75083000,NL72739983
NL75083078,NL73310794
NL75085542,NL68514972
NL75086352,NL41086007
NL75087189,US*D00435870
NL75087480,NL72608447
NL75087510,NL70773262
NL75087820,NL75077396
NL75088150,NL27325630
NL75088428,NL75066602
NL75089092,NL61536725
NL75090805,NL75087391
NL75092220,NL75087391
NL75092395,NL*Z00322882
NL75093316,NL75087391
NL75095602,NL24337137
NL75097052,NL68537395
NL75097915,NL22023230
NL75098202,NL56603517
NL75098482,NL75092670
NL75098598,NL76587290
NL75098628,NL63379627
NL75098652,NL63379627
NL75098792,NL63379627
NL75098849,NL63379627
NL75099667,US*D00436006
NL75100177,US*D00436006
NL75101017,NL69387893
NL75101459,NL63379627
NL75102099,BE0877248501
NL75102196,NL65767276
NL75102641,NL63379627
NL75103761,NL17209904
NL75103958,NL56703708
NL75105195,WW*110298665427
NL75107139,NL71750460
NL75108186,ES*D00436132
NL75109190,NL66524032
NL75109468,WW*110298669700
NL75111683,FR572093920
NL75111713,NL62529447
NL75112264,NL75110180
NL75112728,NL75110946
NL75112760,NL73379956
NL75112841,NL73379956
NL75112922,NL73379956
NL75113198,NL75111233
NL75113295,NL75113465
NL75113414,NL*908405293
NL75113945,NL32157895
NL75119951,SE5591014963
NL75120402,NL75087758
NL75121735,NL75109212
NL75122510,SE5591014963
NL75123037,NL70252750
NL75123126,NL70252750
NL75124114,NL34229207
NL75124335,NL61953512
NL75124351,NL61953512
NL75124386,NL61953512
NL75125609,GB*D00436440
NL75129906,NL76158527
NL75131080,NL54283906
NL75131293,NL35027245
NL75132222,NL24362315
NL75133288,EG*D00436514
NL75136090,NL75136198
NL75136910,NL75136104
NL75141450,NL65139305
NL75147327,NL66088046
NL75151847,CN*D00436397
NL75152436,NL72511583
NL75152843,NL72511583
NL75153300,LU*D00436360
NL75155133,NL72154586
NL75156555,NL75156644
NL75164949,LU*D00436360
NL75172062,IT00484960588
NL75173255,NL71239294
NL75174952,GB*D00436829
NL75175177,NL37093730
NL75179008,LULB222637
NL75179881,LULB104884
NL75180111,NL67250653
NL75180138,NL67250653
NL75180154,NL67250653
NL75180723,NL74704737
NL75184524,NL60415037
NL75185067,NL75198657
NL75188309,NL73622877
NL75188333,NL73622877
NL75188449,NL73622877
NL75189798,NL75189534
NL75193248,NL24361403
NL75194910,NL75193841
NL75195496,NL34177184
NL75195836,NL75196085
NL75196719,NL64617343
NL75196727,NL*908405293
NL75197766,NL58964290
NL75201585,LULB112407
NL75202646,NL75202360
NL75205130,NL28085952
NL75205327,NL51367971
NL75206900,NL30263594
NL75207826,LU*901949973
NL75208032,LU*901949973
NL75208393,NL08060403
NL75209217,WW*110298659271
NL75209888,NL20148210
NL75213370,BE0863578132
NL75213931,NL75206692
NL75215101,NL71301623
NL75215179,NL27195026
NL75215853,NL08062166
NL75216396,NL75211335
NL75216841,NL75206692
NL75219816,NL20145636
NL75221888,NL75217627
NL75225387,NL75211289
NL75227177,NL74982141
NL75229854,NL20164987
NL75230550,NL30046259
NL75230909,NL30230167
NL75231867,NL06068215
NL75241471,US*905247638
NL75241544,NL54250978
NL75241994,NL09070941
NL75242168,NL09070941
NL75242605,NL75363933
NL75245043,NL75255200
NL75245094,NL17154184
NL75245124,NL17154184
NL75245434,NL53948548
NL75245752,NL75255200
NL75249413,NL*908405293
NL75253577,NL65777476
NL75254573,NL65777476
NL75255804,WW*110298665288
NL75255855,NL76946185
NL75256177,NL76946185
NL75258102,WW*110298665843
NL75258854,NL63250225
NL75260360,NL71243151
NL75263114,GB*D00436439
NL75266229,GB*D00436441
NL75266415,GB*D00436440
NL75266466,GB*D00436438
NL75266555,GB*D00436437
NL75269473,NL01092908
NL75271591,NL17197189
NL75273691,NL01136012
NL75273713,YY*D00436915
NL75274345,NL73755958
NL75274353,KY*D00417797
NL75280469,NL12050981
NL75280957,US249367037L
NL75282224,NL68233779
NL75282402,NL75278405
NL75282453,NL75277999
NL75282518,NL75278219
NL75282860,NL75278006
NL75283077,NL75277832
NL75286912,BM5332R
NL75287226,BG*D00430779
NL75287900,NL34206443
NL75288249,NL24470104
NL75289180,NL75277832
NL75289253,NL75278308
NL75289318,NL75278006
NL75289350,NL75278219
NL75289520,NL75277999
NL75289660,NL75278405
NL75291428,NL75282720
NL75291576,US*D00437467
NL75292920,NL76054179
NL75293641,IE*D00437215
NL75293684,NL75292785
NL75295512,NL57100047
NL75296616,NL01126038
NL75296756,NL57806616
NL75300761,NL16070914
NL75303205,NL74982141
NL75305577,US*D00437783
NL75306611,NL75396653
NL75308290,NL34367094
NL75308789,LULB53248
NL75309386,NL75309270
NL75310384,NL27364069
NL75313707,NL09129702
NL75318318,LU*D00437716
NL75319853,NL75312336
NL75320096,NL75315874
NL75320150,NL75311917
NL75320630,NLC2-218026
NL75320665,NLC2-218026
NL75320673,NLC2-218026
NL75320711,NLC2-218026
NL75320800,NLC2-218026
NL75320835,NLC2-218026
NL75320924,NLC2-218026
NL75321572,LULB112407
NL75323702,NL75310910
NL75324946,NL65048822
NL75326477,NL63390191
NL75326698,NL34347120
NL75330342,NL55571190
NL75331462,NL34104798
NL75332345,NL55571190
NL75332515,CA*D00437179
NL75332833,AU*D00437137
NL75334453,NL63116820
NL75334763,KY*110293051118
NL75334968,NL09181336
NL75336324,KY*110293051118
NL75336391,NL75325012
NL75336669,NL74819216
NL75336774,NL16004309
NL75338572,NL63569612
NL75340674,CA*904812041
NL75341077,GB*D00437745
NL75342367,IN31438FI
NL75342480,NL74049941
NL75346141,NL71674594
NL75348543,KYLEI1156550
NL75350890,NL50832700
NL75351226,NL24121487
NL75357585,NL74590723
NL75357631,NL75350068
NL75357658,NL74590723
NL75358263,NL39096965
NL75358522,NL41029302
NL75358573,NL73797413
NL75358638,NL73797413
NL75358697,NL04060029
NL75359464,NL72037997
NL75359928,NL27076669
NL75360896,NL75312239
NL75361043,NL37105162
NL75361841,NL75405628
NL75362236,NL75405628
NL75363267,NL66356652
NL75370255,NL73218928
NL75370654,NL72154586
NL75370735,NL72154586
NL75373157,NL30223995
NL75374218,GB*D00437357
NL75379112,NL75377349
NL75379201,NL75377357
NL75380307,US*D00437081
NL75381087,WW*110298665427
NL75383829,NL56606672
NL75385414,NL74928481
NL75386038,LULB196242
NL75387379,PA104457RPP
NL75387557,US*D00437709
NL75387964,PA104457RPP
NL75388138,WW*110298668149
NL75389681,NL39099800
NL75390027,NL56229402
NL75392127,NL16004309
NL75393948,NL75399350
NL75395517,NL75399326
NL75395673,NL08152714
NL75395878,NL28092859
NL75396092,NLC2-218026
NL75396866,NL75395460
NL75397609,NL08223882
NL75397854,NL53769007
NL75398575,NL75395460
NL75399229,NL72130288
NL75401207,NL75395460
NL75403889,NL73116572
NL75404605,NL74863630
NL75405768,NL17121101
NL75406578,NL30249112
NL75408864,NL50633759
NL75410176,NL75404761
NL75410257,NL62915665
NL75410907,DK38783890
NL75411466,NL34206602
NL75413027,NL52731790
NL75414155,NL32119772
NL75415496,NL75413264
NL75416212,NL72739983
NL75416409,NL72739983
NL75416808,NL75416360
NL75419394,NL74563912
NL75421267,NL60523972
NL75421704,US046268599
NL75426757,NL41212326
NL75426986,JP9130001026717
NL75429993,NL41106071
NL75431505,US361124040
NL75432315,LULB217868
NL75432358,LULB217868
NL75432390,LULB217868
NL75432447,LULB217868
NL75432684,LULB217868
NL75432781,LULB217868
NL75432854,LULB217868
NL75432927,NL41106071
NL75433079,NL64185060
NL75433095,NL64185060
NL75433869,NL24394739
NL75434628,NL41245351
NL75436213,NL75436019
NL75436256,NL75435993
NL75436337,NL75436132
NL75436418,NL75436086
NL75437562,NL75435160
NL75438127,NL75437376
NL75439298,NL73044857
NL75439778,CHCHE327450314
NL75448548,NL17194420
NL75449676,NL75453339
NL75449692,NL75453290
NL75449846,NL75453347
NL75450305,NL41134966
NL75450712,NL41134966
NL75450801,NL41134966
NL75452553,BGC6306126488
NL75453525,NL52772144
NL75454823,NL75453827
NL75456044,NL24295332
NL75458284,NL59878622
NL75459019,NL09148597
NL75459124,NL09148597
NL75459337,NL09148597
NL75459523,NL09148597
NL75459736,NLC2-218026
NL75459892,NL09148597
NL75464276,NL34278003
NL75464861,NL77603893
NL75465205,NL34278003
NL75466287,DE8330415355
NL75466686,NL34278003
NL75467186,NL41159664
NL75468751,TR266423F
NL75469758,NL68092725
NL75470179,NL68683731
NL75470306,NL66844398
NL75471620,GB*D00437089
NL75474964,NL17171601
NL75478765,NL75477203
NL75478838,GBOC321508
NL75480492,NL63429144
NL75482851,WW*110298664387
NL75483688,CA253182983L
NL75483920,CW*D00436989
NL75484560,NL75087391
NL75487055,US*B000010880
NL75495856,NL61411809
NL75500264,NL22045614
NL75500590,NL74445200
NL75500604,NL74445200
NL75502119,JP5010401067252
NL75502518,NL34147475
NL75502763,NL34147475
NL75504227,NL16082645
NL75505452,NL55500706
NL75505827,NL72152532
NL75505843,NL72152532
NL75505878,NL72152532
NL75505894,NL72152532
NL75506238,NL72152532
NL75508028,NL72152532
NL75508826,NL75504294
NL75511312,NL75515911
NL75511320,DE4010006294
NL75512939,NL75515911
NL75524791,WW*110298658347
NL75525704,NL74284819
NL75527782,NL34209457
NL75528681,NL54555108
NL75534169,NL02069342
NL75534703,IT00484960588
NL75534908,NL77485785
NL75542234,UA*G002437011891
NL75542560,NL76508021
NL75543818,NL73084778
NL75545233,UA*G002437011891
NL75545691,TR*D00436937
NL75545713,UA*G002437011891
NL75546353,CYC92847
NL75547007,US*D00437342
NL75550563,NL*110197488716
NL75551098,NL75539918
NL75551462,NL76587290
NL75551519,NL34288433
NL75551535,NL34288433
NL75551683,NL22059366
NL75552418,NL*110197488716
NL75554437,WW*110298671631
NL75554828,NL75544369
NL75554968,NL75551101
NL75554992,NL*110197488716
NL75556243,NL69591253
NL75556812,NL75544008
NL75556952,NL75543966
NL75558475,NL75543737
NL75558521,NL75543834
NL75559110,NL75543621
NL75559129,NL75544326
NL75559145,NL75544385
NL75560291,NL75544296
NL75561220,US833789412
NL75561360,US*D00435495
NL75563207,NL24345275
NL75563711,NL65777476
NL75564041,NL65777476
NL75565854,NL30230167
NL75566168,KYLEI1366765
NL75566435,NL14064502
NL75567369,NL05071847
NL75570246,NL75561557
NL75571498,CH*D00418530
NL75573202,NL72511583
NL75575639,NL57473420
NL75575914,GBOC343340
NL75576600,IL*110231416490
NL75577275,NL30218655
NL75577682,GB*D00437539
NL75579715,IL*110231416490
NL75579820,NL64395529
NL75582112,NL11024221
NL75582252,LULB165560
NL75582309,LULB165560
NL75582538,NL75581493
NL75583712,NL30209858
NL75584328,NL27091885
NL75587823,NL59878622
NL75589435,NL57954046
NL75592290,KYLEI1366765
NL75593009,NL75590212
NL75593130,NL75591383
NL75596490,NL17126260
NL75597276,IL30184GE
NL75597330,NL30167713
NL75597381,NL28087559
NL75598558,NL74020145
NL75599295,KYLEI1366765
NL75599791,NL68341296
NL75600110,NL72277823
NL75600846,NL72154586
NL75602474,NL72154586
NL75603616,WW*905634472
NL75604523,NL27317204
NL75604760,LULB217868
NL75604892,LULB217868
NL75605015,LULB217868
NL75605244,LULB217868
NL75606356,LULB165560
NL75606526,LULB165560
NL75612631,NL65458478
NL75615649,NL58763775
NL75617773,NL61949574
NL75620650,NL16067626
NL75620790,NL34214585
NL75621509,NL53600762
NL75633310,NL70866945
NL75633477,NL66948266
NL75635909,LULB218915
NL75635917,KY*965087160
NL75635925,ZZ*921426042
NL75636069,ZZ*921426042
NL75637553,NL76716309
NL75638916,NL32044844
NL75640058,NL71997644
NL75645297,KR*J00S4300
NL75651238,LULB217868
NL75651459,CW*905634591
NL75651513,LULB217868
NL75651610,LULB217868
NL75651645,LULB217868
NL75651939,LULB217868
NL75651998,LULB217868
NL75652048,LULB217868
NL75652099,LULB217868
NL75652153,LULB217868
NL75652161,LULB217868
NL75653036,NL75180502
NL75653354,NL75644193
NL75654768,CW*905634591
NL75654822,CW*905634591
NL75664135,NL08093971
NL75666251,NL59429984
NL75667800,BE0877248501
NL75671913,NL75671905
NL75672758,NL34097042
NL75673282,NL74933477
NL75673290,NL74933469
NL75673789,NL74933523
NL75674173,NL75672170
NL75675331,NL72130288
NL75678853,WW*110184835924
NL75679825,NL77526767
NL75681129,NL34070238
NL75685108,GB*D00437458
NL75685817,NL34351581
NL75688107,IL51-483-8171
NL75690942,NL66564085
NL75691906,NL72154586
NL75692511,GB01661935
NL75693321,NL75691086
NL75697211,NL27288150
NL75698552,NL55674836
NL75699419,NL73129658
NL75705338,NL35029738
NL75706210,NL74982141
NL75707101,NL72366826
NL75708574,NL72494182
NL75708981,NL76623173
NL75709236,WW*110298665427
NL75709880,NL75708876
NL75713608,LULB214216
NL75716429,NL77254724
NL75716437,NL67983464
NL75716445,NL67983464
NL75716488,NL77254724
NL75716518,NL75477351
NL75716666,NL41074000
NL75720108,NL75720191
NL75721201,NL76939715
NL75722135,NL75704552
NL75725045,WW*110298671274
NL75726289,WW*110298671104
NL75727609,GBOC370282
NL75728273,NL75719355
NL75729059,NL73238554
NL75737329,NL75718391
NL75739038,NL75991519
NL75739259,NL64644081
NL75739666,DK37556378
NL75740435,US*D00437240
NL75740567,NL76587290
NL75741431,NL75743175
NL75744554,NL65638476
NL75749629,GB04366849
NL75749653,GB04366849
NL75749688,GB04366849
NL75749718,GB04366849
NL75749726,GB04366849
NL75749742,GB04366849
NL75749769,GB04366849
NL75749777,GB04366849
NL75749807,GB04366849
NL75751658,CY*D00437632
NL75751852,NL56664680
NL75753146,NL75751321
NL75753189,GB04366849
NL75753448,NL72238445
NL75754533,NL27362384
NL75757753,LULB177300
NL75758466,NL29027333
NL75759519,NL17194420
NL75765411,NL24137551
NL75766914,US*D00437376
NL75767112,US943391143
NL75767198,NL57100047
NL75768909,US140689340
NL75769743,WW*110298659298
NL75771063,US140689340
NL75772477,NL75774550
NL75774674,NL24261006
NL75776170,NL34138239
NL75776766,TH*110292249315
NL75778270,NL74305484
NL75779579,NL75782154
NL75779587,NL72608811
NL75779846,US770228183
NL75781417,NL68613318
NL75781735,NL75776693
NL75787539,NL12037907
NL75789361,NL75470764
NL75789809,NL27251290
NL75791196,NL70373531
NL75792834,NL72707291
NL75795019,NL24408720
NL75795116,NL24408720
NL75796880,NL56571291
NL75796902,NL60983310
NL75797658,US541163725
NL75800764,NL66333113
NL75802686,DELEI798714
NL75804557,NL30280353
NL75807874,NL32093301
NL75810182,NL56571291
NL75813467,NL69193967
NL75813890,NL73669679
NL75813939,NL73669679
NL75815435,NL73423807
NL75823047,NL75821117
NL75823314,NL64617343
NL75827778,NL75824728
NL75827840,SE5592032618
NL75828146,SG196900250M
NL75831163,NL75815516
NL75831171,NL75815257
NL75832410,NL75830698
NL75832429,NL75829274
NL75836750,NL61716715
NL75840626,US454549771
NL75840650,NL18077065
NL75840790,NL75840499
NL75842602,NL75840774
NL75843145,BE0543865340
NL75846225,NL70396248
NL75846233,NL09219966
NL75848104,NL53083814
NL75848163,NL34113917
NL75850184,NL68259085
NL75850281,NL09125690
NL75850362,NL09125690
NL75850370,NL09125690
NL75850397,NL76021750
NL75850400,NL09125690
NL75850478,NL09125690
NL75852314,NL72154586
NL75852497,WWC33226945138
NL75852535,GB*D00437394
NL75853256,NL76058360
NL75854066,NL24376146
NL75854147,CYC300825
NL75857243,NL34286692
NL75857278,WW*110298665259
NL75860457,NL61632384
NL75861453,NL67099424
NL75861968,NL34286692
NL75864134,DELEI798714
NL75864177,DELEI798714
NL75865505,NL08106153
NL75865688,US242894105L
NL75866242,NL66755239
NL75868067,SG*D00438200
NL75868814,CHCHE174752027
NL75869217,CHCHE174752027
NL75869322,NL56542534
NL75869411,NL64185060
NL75871890,NL32132061
NL75872242,NL76135179
NL75872579,NL32132061
NL75873036,NL75865424
NL75873176,NL75872609
NL75873281,DKCP2562210
NL75874105,NL75873494
NL75879298,NL69506795
NL75880695,NL75396653
NL75880709,NL75396653
NL75880717,NL75396653
NL75881314,NL58111832
NL75887878,NL75917416
NL75902656,NL75899221
NL75905752,NL74893947
NL75906015,NL67043623
NL75906171,NL60963948
NL75906651,NL14080795
NL75908018,NL70848491
NL75913348,US*D00438598
NL75915235,WW*110298667318
NL75916169,GB*D00437377
NL75917041,CYC397031
NL75917114,NL75863723
NL75919060,NL65124294
NL75921715,US454549771
NL75923254,NL75920131
NL75923998,NL37133466
NL75925737,NL54555108
NL75933403,NL30275007
NL75935546,QA*D00437014
NL75936429,NL51856441
NL75939045,NL73620300
NL75939606,NL70368996
NL75941384,NL58430326
NL75943190,NL75943069
NL75943700,WW*83665055
NL75944189,NL75779749
NL75944758,NL53767918
NL75944782,WW*83665055
NL75944871,WW*973045275
NL75945363,NL72532521
NL75947293,US221918501
NL75947722,NL41202696
NL75948265,NL75936593
NL75948419,NL18077065
NL75948478,NL18077065
NL75950863,NL75946491
NL75951398,NL41091712
NL75951436,NL72788968
NL75951622,LUECBO005323C00000
NL75953498,NL75953366
NL75954966,NLCP3350586
NL75955768,JP5010001008771
NL75958619,GBJE130037
NL75959755,WWC25525210710
NL75961776,NL68902182
NL75961946,NL32044315
NL75962357,CA90013NC
NL75963981,NL68584210
NL75964805,GBJE130037
NL75968622,GBJE130037
NL75970341,WW*110298660801
NL75970422,WW*110298660801
NL75970929,WW*110298660801
NL75971224,WW*110298660801
NL75971275,IN0010677601
NL75971569,NL68826087
NL75973499,NL64790231
NL75976277,NL53080939
NL75976897,NL24292942
NL75977249,NL56708777
NL75977958,US221918501
NL75978504,NL30046259
NL75982714,WW*110298667595
NL75986760,NL70136459
NL75986825,NL70136459
NL75988178,NL23084032
NL75990393,NL75988720
NL75993155,NL24336214
NL75998130,NL71252649
NL75998688,NL75998564
NL76001601,US*D00437448
NL76001679,NL68218893
NL76002322,NL17185872
NL76002527,US221918501
NL76002675,US221918501
NL76003442,NL76021750
NL76003868,US*D00437062
NL76005607,CH*D00437616
NL76005631,NL65009789
NL76008568,NL27159023
NL76010260,NL76009653
NL76010279,NL65009789
NL76021319,NL76019241
NL76025446,NL54053994
NL76026582,NL76021378
NL76028283,NL34254345
NL76031853,NL08088092
NL76031896,NL08088092
NL76031934,NL08088092
NL76031942,NL08088092
NL76034453,US301128146
NL76036332,NL17194420
NL76041867,NL*908405293
NL76047164,NL09148546
NL76047245,NL*110298662525
NL76049019,NL27090621
NL76049167,US221918501
NL76049280,NL77516451
NL76049418,NL30070695
NL76049590,NL69153248
NL76050424,WW*110298658050
NL76050637,GB*D00437880
NL76054578,NL28098325
NL76055167,NL73784745
NL76055558,NL67893562
NL76057240,KYLEI1366765
NL76057852,US*D00436938
NL76058883,GB*D00437917
NL76063372,NL08161730
NL76067270,NL17194420
NL76068552,NL08106914
NL76071227,NL09087522
NL76072738,NL73287873
NL76073378,NL74525875
NL76075567,NL76982939
NL76077098,NL76074943
NL76077322,NL56159137
NL76080188,NL72238445
NL76080870,NL28112446
NL76081559,NL76080382
NL76081907,NL17130290
NL76081982,NL17130290
NL76091031,NL11064246
NL76092747,MX*D00437813
NL76097277,NL76097323
NL76097285,NL76097323
NL76098001,GB06853072
NL76100383,NL59679611
NL76100480,NL60171715
NL76102882,NL60076380
NL76107795,WW*110298666830
NL76110710,NL76105318
NL76110869,NL76104370
NL76110877,NL76104052
NL76110990,NL76104540
NL76111784,NL76105172
NL76112985,NL76104052
NL76115372,NL76587290
NL76115860,NL59994908
NL76116166,NL76105318
NL76116352,NL76105172
NL76116484,NL76104540
NL76116697,NL76104370
NL76118681,NL76115216
NL76119238,NL24337137
NL76121674,GBGG60874
NL76122026,FR*D00437084
NL76124452,NL65352785
NL76124630,NL53635531
NL76124754,NL70075026
NL76127079,NL76605116
NL76130118,US454549771
NL76130592,NL76128822
NL76134776,NL11054727
NL76135047,US*D00437306
NL76136310,NL76129829
NL76140474,NL27130026
NL76141217,NL34273393
NL76143023,NL41129050
NL76143236,NL75645157
NL76144887,NL68866437
NL76145085,NL68866437
NL76145107,WW*110298669723
NL76145247,NL68866437
NL76145662,NL77935454
NL76145670,NL77935306
